,tmdb_id,budget,imdb_id,original_language,original_title,tmdb_popularity,runtime,tagline,title,tmdb_vote_count,tmdb_vote_average,cast1,cast1_popularity,cast2,cast2_popularity,cast3,cast3_popularity
3118,587301.0,0.0,tt8783532,fr,La Vie scolaire,20.201,111.0,,La Vie scolaire,573.0,7.0,Zita Hanrot,11.956,Liam Pierron,1.361,Soufiane Guerrab,5.868
3119,455446.0,0.0,tt0289746,fr,La mule,0.779,8.0,,La mule,4.0,5.5,Rossy de Palma,10.589,Karine Nuris,0.976,Tessa Volkine,0.6
3120,,,,,,,,,,,,,,,,,
3121,431580.0,75000000.0,tt6324278,en,Abominable,52.667,97.0,Trouver sa place peut être une aventure extraordinaire,Abominable,1619.0,7.6,Chloe Bennet,12.91,Albert Tsai,2.073,Tenzing Norgay Trainor,7.252
3122,612368.0,0.0,tt10545470,fr,Au nom de la terre,6.469,103.0,,Au nom de la terre,241.0,7.3,Guillaume Canet,16.045,Veerle Baetens,2.765,Anthony Bajon,3.105
3123,399579.0,170000000.0,tt0437086,en,Alita: Battle Angel,84.479,122.0,Derrière l'ange se cache une guerrière,Alita : Battle Angel,7417.0,7.2,Rosa Salazar,24.752,Christoph Waltz,10.77,Jennifer Connelly,58.502
3124,490132.0,23000000.0,tt6966692,en,Green Book,34.708,130.0,Inspiré par la vraie amitié...,Green Book : Sur les routes du Sud,8971.0,8.2,Viggo Mortensen,17.283,Mahershala Ali,17.924,Linda Cardellini,18.802
3125,579245.0,0.0,tt8655470,fr,Hors Normes,12.697,114.0,,Hors normes,698.0,7.9,Vincent Cassel,24.608,Reda Kateb,3.294,Hélène Vincent,1.196
3126,586863.0,0.0,tt10199590,fr,Les Misérables,20.586,102.0,,Les Misérables,1166.0,7.7,Damien Bonnard,6.601,Alexis Manenti,2.244,Djibril Zonga,2.731
3127,592896.0,0.0,tt6928902,en,The Secret Life of Pets: 3 Mini-Movies Collection,0.6,13.0,,Comme des bêtes : 3 Mini-Movies Collection,0.0,0.0,,,,,,
3128,404368.0,175000000.0,tt5848272,en,Ralph Breaks the Internet,111.81,112.0,"Avec eux, internet n’a qu’à bien se tenir !",Ralph 2.0,6169.0,7.2,John C. Reilly,14.232,Sarah Silverman,10.919,Gal Gadot,32.34
3129,329996.0,170000000.0,tt3861390,en,Dumbo,37.94,112.0,Volez vers de nouveaux sommets!,Dumbo,3736.0,6.7,Colin Farrell,27.247,Michael Keaton,17.393,Danny DeVito,14.592
3130,384018.0,200000000.0,tt6806448,en,Fast & Furious Presents: Hobbs & Shaw,180.834,137.0,,Fast & Furious : Hobbs & Shaw,5710.0,6.9,Dwayne Johnson,27.81,Jason Statham,62.149,Idris Elba,22.388
3131,,,,,,,,,,,,,,,,,
3132,509730.0,0.0,tt6563576,en,The Queen's Corgi,26.003,92.0,Une famille en or,Royal Corgi,330.0,6.1,Rusty Shackleford,2.026,Jo Wyatt,2.641,Mari Devon,0.6
3133,566454.0,0.0,tt8263936,fr,Le Mystère Henri Pick,9.047,100.0,,Le Mystère Henri Pick,376.0,6.5,Fabrice Luchini,6.288,Camille Cottin,7.109,Alice Isaaz,6.406
3134,509364.0,0.0,tt8095860,fr,Grâce à Dieu,11.273,137.0,,Grâce à Dieu,431.0,7.2,Melvil Poupaud,5.984,Denis Ménochet,7.322,Swann Arlaud,4.085
3135,290859.0,185000000.0,tt6450804,en,Terminator: Dark Fate,85.716,128.0,Bienvenue au lendemain du jugement dernier.,Terminator : Dark Fate,4006.0,6.5,Linda Hamilton,21.909,Arnold Schwarzenegger,44.327,Mackenzie Davis,19.982
3136,453405.0,138000000.0,tt1025100,en,Gemini Man,59.132,117.0,Qui vous sauvera de vous-même ?,Gemini Man,4258.0,6.4,Will Smith,25.561,Mary Elizabeth Winstead,29.188,Clive Owen,9.461
3137,569814.0,0.0,tt8083606,fr,Rebelles,8.878,87.0,,Rebelles,272.0,6.1,Cécile de France,7.466,Audrey Lamy,6.049,Yolande Moreau,4.664
3138,582206.0,13000000.0,tt9284430,fr,Le meilleur reste à venir,8.316,117.0,Et si un jour vous deviez dire à votre meilleur ami qu'il lui reste 3 mois à vivre...,Le meilleur reste à venir,246.0,6.9,Fabrice Luchini,6.288,Patrick Bruel,2.647,Zineb Triki,10.68
3139,521029.0,30000000.0,tt8350360,en,Annabelle Comes Home,100.348,106.0,Le mal a trouvé son maître.,Annabelle : La Maison du mal,2703.0,6.4,Mckenna Grace,58.373,Madison Iseman,20.045,Katie Sarife,8.242
3140,479455.0,110000000.0,tt2283336,en,Men in Black: International,78.258,115.0,Le monde ne se sauvera pas tout seul,Men in Black: International,3893.0,6.0,Chris Hemsworth,43.86,Tessa Thompson,17.061,Rebecca Ferguson,72.833
3141,528773.0,0.0,tt9235038,fr,"Tanguy, le retour",7.38,87.0,"À 44 ans, il aime toujours autant ses parents","Tanguy, le retour",175.0,4.3,Sabine Azéma,2.953,André Dussollier,3.534,Éric Berger,0.652
3142,,,,,,,,,,,,,,,,,
3143,419704.0,87500000.0,tt2935510,en,Ad Astra,22.625,123.0,Les réponses que nous cherchons sont hors de notre portée.,Ad Astra,5382.0,6.1,Brad Pitt,22.264,Tommy Lee Jones,36.201,Ruth Negga,8.275
3144,287947.0,80000000.0,tt0448115,en,Shazam!,101.015,132.0,"Pour devenir un super-héros, il suffit d'un mot.",Shazam!,7507.0,7.1,Zachary Levi,21.714,Asher Angel,9.81,Mark Strong,19.136
3145,,,,,,,,,,,,,,,,,
3146,431693.0,100000000.0,tt5814534,en,Spies in Disguise,148.727,102.0,De super espion à super pigeon.,Les Incognitos,2253.0,7.7,Will Smith,25.561,Tom Holland,114.181,Ben Mendelsohn,16.945
3147,359724.0,97600000.0,tt1950186,en,Ford v Ferrari,109.365,153.0,D'après l'histoire vraie de Ford versus Ferrari,Le Mans 66,5651.0,8.0,Christian Bale,30.479,Matt Damon,25.666,Jon Bernthal,27.045
3148,503314.0,1000000.0,tt7961060,ja,ドラゴンボール超スーパー ブロリー,129.503,100.0,"Goku et Vegeta font face à un nouvel ennemi, le Super Saïyen Légendaire Broly !",Dragon Ball Super - Broly,2225.0,7.8,Masako Nozawa,6.547,Aya Hisakawa,3.478,Ryou Horikawa,3.26
3149,547388.0,9598644.0,tt7882250,fr,Jusqu'ici tout va bien,11.216,90.0,,Jusqu'ici tout va bien,238.0,5.9,Gilles Lellouche,6.318,Malik Bentalha,4.244,Sabrina Ouazani,9.161
3150,532938.0,3500000.0,tt6918220,fr,Les Crevettes pailletées,11.677,100.0,,Les Crevettes pailletées,360.0,6.6,Nicolas Gob,8.135,Alban Lenoir,8.282,Geoffrey Couët,4.505
3151,338967.0,42000000.0,tt1560220,en,Zombieland: Double Tap,77.879,99.0,"Columbus, Tallahassee, Wichita et Little Rock peuvent-ils survivre aux zombies et à eux-mêmes ?",Retour à Zombieland,4440.0,7.0,Woody Harrelson,12.606,Jesse Eisenberg,26.416,Emma Stone,24.591
3152,475303.0,0.0,tt7139936,en,A Rainy Day in New York,1.378,92.0,Par le réalisateur Woody Allen.,Un jour de pluie à New York,1799.0,6.5,Timothée Chalamet,36.949,Elle Fanning,16.887,Selena Gomez,16.286
3153,522938.0,50000000.0,tt1206885,en,Rambo: Last Blood,91.671,101.0,Un soldat. Une légende.,Rambo : Last Blood,2995.0,6.5,Sylvester Stallone,25.232,Paz Vega,17.758,Sergio Peris-Mencheta,9.295
3154,547539.0,8000000.0,tt7682382,fr,Mon bébé,6.44,87.0,,Mon bébé,209.0,6.5,Sandrine Kiberlain,7.897,Thaïs Alessandrin,0.918,Victor Belmondo,0.909
3155,643236.0,0.0,tt10537978,fr,Rendez-vous chez les Malawas,8.546,93.0,L'émission qu'ils auraient préféré regarder chez eux,Rendez-vous chez les Malawas,110.0,4.7,Michaël Youn,3.145,Christian Clavier,6.732,Ramzy Bedia,9.627
3156,463053.0,0.0,tt3685236,en,Ibiza,14.083,94.0,Trip entre amies,Ibiza,1072.0,5.8,Gillian Jacobs,16.894,Vanessa Bayer,10.575,Phoebe Robinson,1.536
3157,583268.0,0.0,tt10407272,fr,Deux moi,9.776,100.0,,Deux moi,444.0,6.4,François Civil,2.835,Ana Girardot,6.865,Camille Cottin,7.109
3158,373571.0,170000000.0,tt3741700,en,Godzilla: King of the Monsters,111.675,132.0,Longue vie au Roi,Godzilla II : Roi des Monstres,4759.0,6.7,Kyle Chandler,11.489,Vera Farmiga,27.019,Millie Bobby Brown,17.416
3159,515195.0,26000000.0,tt8079248,en,Yesterday,19.82,116.0,"Tout le monde a oublié l'existence des Beatles. Tout le monde, sauf Jack...",Yesterday,3105.0,6.7,Himesh Patel,8.243,Lily James,16.501,Joel Fry,21.825
3160,454640.0,65000000.0,tt6095472,en,The Angry Birds Movie 2,89.25,97.0,Meilleurs ennemis,Angry Birds : Copains comme cochons,1278.0,7.2,Jason Sudeikis,10.85,Josh Gad,14.021,Leslie Jones,6.009
3161,929436.0,0.0,tt17162524,en,Forgive Us Our Trespasses,145.845,14.0,,Pardonnez-nous nos offenses,38.0,6.4,Knox Gibson,1.286,Hanneke Talbot,5.97,Justin Mader,2.538
3162,18191.0,10000000.0,tt0443496,en,Edmond,8.869,82.0,Chaque peur se cache un désir...,Edmond,134.0,5.9,William H. Macy,11.86,Joe Mantegna,11.263,Denise Richards,22.709
3163,574861.0,0.0,tt8538552,fr,Chamboultout,11.232,100.0,,Chamboultout,259.0,6.1,Alexandra Lamy,5.223,José Garcia,9.222,Michaël Youn,3.145
3164,535581.0,0.0,tt8695030,en,The Dead Don't Die,23.297,103.0,Un casting à réveiller les morts !,The Dead Don't Die,1892.0,5.4,Bill Murray,15.143,Adam Driver,19.334,Tilda Swinton,17.839
3165,291984.0,35000000.0,tt4042818,en,The Death & Life of John F. Donovan,9.981,123.0,,Ma vie avec John F. Donovan,604.0,7.0,Kit Harington,10.047,Jacob Tremblay,15.251,Natalie Portman,29.39
3166,559401.0,0.0,tt9173264,fr,Sibyl,18.809,100.0,,Sibyl,280.0,5.7,Virginie Efira,19.056,Adèle Exarchopoulos,9.783,Gaspard Ulliel,31.48
3167,,,,,,,,,,,,,,,,,
3168,446888.0,0.0,tt0095651,fr,Mon ami le traître,2.682,118.0,,Mon ami le traître,3.0,6.0,Valérie Kaprisky,5.171,André Dussollier,3.534,Thierry Frémont,2.636
3169,,,,,,,,,,,,,,,,,
3170,116745.0,90000000.0,tt0359950,en,The Secret Life of Walter Mitty,49.827,114.0,Vivez l’impossible,La Vie rêvée de Walter Mitty,6472.0,7.1,Ben Stiller,13.39,Kristen Wiig,17.841,Sean Penn,11.434
3171,595867.0,0.0,tt10115562,fr,Chambre 212,11.987,87.0,,Chambre 212,201.0,6.3,Chiara Mastroianni,2.023,Vincent Lacoste,4.993,Camille Cottin,7.109
3172,366668.0,75000000.0,tt4199898,en,Playmobil: The Movie,16.77,99.0,En avant pour une nouvelle histoire !,Playmobil : le film,202.0,5.7,Anya Taylor-Joy,36.994,Gabriel Bateman,5.29,Jim Gaffigan,3.41
3173,504562.0,26000000.0,tt0385887,en,Motherless Brooklyn,20.2,145.0,,Brooklyn Affairs,1120.0,6.7,Edward Norton,16.846,Bruce Willis,22.43,Gugu Mbatha-Raw,10.897
3174,574097.0,0.0,tt8359840,fr,"Roubaix, une lumière",7.137,119.0,,"Roubaix, une lumière",191.0,6.6,Léa Seydoux,33.274,Sara Forestier,6.298,Roschdy Zem,4.482
3175,423204.0,40000000.0,tt6189022,en,Angel Has Fallen,60.22,122.0,La loyauté est sous le feu,La Chute du Président,2693.0,6.5,Gerard Butler,20.591,Morgan Freeman,25.481,Jada Pinkett Smith,26.864
3176,605015.0,0.0,tt10143114,fr,Premier de la classe,5.526,82.0,Le roi du faux bulletin !,Premier de la classe,68.0,6.1,Michèle Laroque,3.051,Pascal N'Zonzi,2.208,Mutamba Kalonji,0.6
3177,487611.0,0.0,tt7799386,fr,Une Intime conviction,7.158,110.0,D'après des faits réels.,Une Intime conviction,216.0,7.0,Marina Foïs,6.346,Olivier Gourmet,3.445,Laurent Lucas,3.531
3178,532620.0,0.0,tt8599746,fr,Let's Dance,10.715,106.0,,Let's Dance,268.0,6.5,Rayane Bensetti,2.979,Alexia Giordano,1.365,Guillaume de Tonquédec,1.313
3179,778082.0,0.0,,ja,Hello! Project 2019 COUNTDOWN PARTY 2019-2020 ~GOODBYE & HELLO!~,0.6,0.0,,Hello! Project 2019 COUNTDOWN PARTY 2019-2020 ~GOODBYE & HELLO!~,1.0,6.5,Fukumura Mizuki,1.532,Ikuta Erina,0.6,Ayumi Ishida,0.6
3180,10545.0,100000000.0,tt0116583,en,The Hunchback of Notre Dame,52.981,90.0,,Le Bossu de Notre-Dame,4148.0,7.1,Tom Hulce,7.125,Demi Moore,9.933,Heidi Mollenhauer,3.704
3181,575428.0,0.0,tt9647768,zh,南方车站的聚会,12.85,110.0,,Le lac aux oies sauvages,250.0,6.6,Hu Ge,1.811,Gwei Lun-mei,9.188,Liao Fan,6.202
3182,582906.0,0.0,tt9170086,fr,Les Éblouis,5.669,99.0,,Les Éblouis,168.0,7.0,Camille Cottin,7.109,Jean-Pierre Darroussin,1.531,Éric Caravaca,3.43
3183,,,,,,,,,,,,,,,,,
3184,613317.0,0.0,tt9169966,fr,Les Municipaux : Trop c'est trop,2.373,99.0,Cette fois ils vont finir le boulot,Les Municipaux : Trop c'est trop,53.0,5.0,Éric Carrière,0.84,Francis Ginibre,1.4,Bruno Lochet,1.259
3185,537655.0,0.0,tt6284064,fr,La Fameuse Invasion des ours en Sicile,17.441,82.0,,La Fameuse Invasion des ours en Sicile,140.0,7.3,Leïla Bekhti,5.34,Jean-Claude Carrière,4.203,Thierry Hancisse,1.294
3186,458897.0,48000000.0,tt5033998,en,Charlie's Angels,45.028,119.0,"Insaisissables, inséparables, imbattables.",Charlie's Angels,2420.0,6.6,Kristen Stewart,27.094,Naomi Scott,38.659,Ella Balinska,7.789
3187,614704.0,0.0,,en,Loups tendres et loufoques,1.139,53.0,,Loups tendres et loufoques,1.0,6.0,,,,,,
3188,,,,,,,,,,,,,,,,,
3189,517331.0,4552700.0,tt7095482,es,El reino,9.062,131.0,"Les rois tombent, les royaumes continuent.",El reino,331.0,7.1,Antonio de la Torre,1.987,Josep Maria Pou,1.431,Mónica López,0.688
3190,501170.0,45000000.0,tt5606664,en,Doctor Sleep,43.137,151.0,Oserez-vous y retourner ?,Doctor Sleep,3256.0,7.2,Ewan McGregor,19.483,Kyliegh Curran,5.606,Rebecca Ferguson,72.833
3191,592807.0,0.0,tt9522080,fr,Papicha,8.77,106.0,,Papicha,189.0,7.6,Lyna Khoudri,14.345,Shirine Boutella,10.439,Amira Hilda Douaouda,2.305
3192,575458.0,0.0,tt8569390,fr,L'Adieu à la nuit,3.841,103.0,,L'Adieu à la nuit,58.0,6.1,Catherine Deneuve,10.314,Oulaya Amamra,5.737,Kamel Labroudi,0.84
3193,602971.0,0.0,tt9351598,fr,Made in China,5.479,88.0,,Made in China,109.0,5.5,Frédéric Chau,0.742,Medi Sadoun,5.43,Julie de Bona,4.811
3194,512196.0,9000000.0,tt8155288,en,Happy Death Day 2U,35.346,100.0,La mort revient frapper,Happy Birthdead 2 You,2744.0,6.3,Jessica Rothe,12.229,Israel Broussard,8.843,Ruby Modine,8.674
3195,80109.0,11000000.0,tt1584941,de,Wickie auf großer Fahrt,6.161,96.0,"Vic, viking, 2, marteau, Thor",Vic le Viking 2 : Le marteau de Thor,63.0,5.5,Jonas Hämmerle,2.449,Mercedes Jadea Diaz,1.722,Waldemar Kobus,4.694
3196,471856.0,0.0,tt7250056,fr,Doubles vies,9.557,108.0,,Doubles vies,190.0,5.4,Guillaume Canet,16.045,Juliette Binoche,8.906,Vincent Macaigne,1.979
3197,522373.0,0.0,tt8359822,fr,Le jeune Ahmed,9.168,84.0,,Le jeune Ahmed,124.0,6.3,Idir Ben Addi,1.396,Olivier Bonnaud,0.6,Myriem Akeddiou,2.153
3198,483983.0,0.0,tt7125774,de,Ballon,18.134,126.0,"Pour la liberté, ils ont tout risqué.",Le Vent de la liberté,325.0,7.5,Karoline Schuch,2.444,Friedrich Mücke,1.448,Alicia von Rittberg,8.779
3199,586940.0,0.0,tt9806192,fr,J'ai perdu mon corps,12.835,81.0,,J'ai perdu mon corps,969.0,7.6,Hakim Faris,1.572,Victoire Du Bois,7.294,Patrick d'Assumçao,2.012
3200,574207.0,0.0,tt8000718,en,The Operative,19.791,116.0,Tous les secrets ont un prix.,The Operative,138.0,5.7,Diane Kruger,18.041,Martin Freeman,12.29,Cas Anvar,4.103
3201,531309.0,6000000.0,tt7752126,en,Brightburn,63.765,91.0,Que se passerait-il si Superman était méchant ?,Brightburn - L'enfant du mal,2377.0,6.1,Elizabeth Banks,13.241,David Denman,7.711,Jackson A. Dunn,8.835
3202,377898.0,0.0,tt5298070,en,Rudolf Nureyev: Dance to Freedom,2.097,60.0,,Rudolf Noureev : Le saut vers la liberté,3.0,7.5,Artem Ovcharenko,2.087,Svetlana Smirnova,1.4,Artem Yakovlev,0.6
3203,5921.0,0.0,tt0060748,en,Nevada Smith,16.188,120.0,,Nevada Smith,121.0,6.8,Steve McQueen,14.204,Karl Malden,10.816,Brian Keith,6.414
3204,553478.0,0.0,tt7936092,fr,"Black Snake, la légende du serpent noir",6.091,82.0,,"Black Snake, la légende du serpent noir",96.0,4.7,Thomas Ngijol,0.6,Karole Rocher,1.273,Edouard Baer,3.303
3205,515816.0,0.0,tt7831674,fr,Raoul Taburin,7.512,90.0,,Raoul Taburin,115.0,5.7,Benoît Poelvoorde,4.237,Edouard Baer,3.303,Suzanne Clément,8.048
3206,537965.0,0.0,tt7397958,fr,Ceux qui travaillent,4.425,102.0,,Ceux qui travaillent,67.0,6.2,Olivier Gourmet,3.445,Adèle Bochatay,1.4,Delphine Bibet,1.497
3207,454652.0,0.0,tt5437928,en,Colette,16.878,111.0,Découvrez la vérité sur l'icône qui a bravé les conventions pour se faire un nom.,Colette,739.0,7.0,Keira Knightley,17.411,Dominic West,16.028,Denise Gough,6.373
3208,519141.0,0.0,tt8767908,fr,Matthias & Maxime,11.306,119.0,Les copains d'abord.,Matthias & Maxime,335.0,7.3,Gabriel D'Almeida Freitas,4.101,Xavier Dolan,7.981,Pier-Luc Funk,4.289
3209,584350.0,0.0,tt9576110,fr,J'veux du soleil,2.71,75.0,,J'veux du soleil,21.0,6.9,François Ruffin,1.252,,,,
3210,515047.0,0.0,tt7231342,fr,La chute de l'empire américain,8.199,129.0,Après le déclin...,La Chute de l'Empire Américain,151.0,6.6,Alexandre Landry,4.795,Maripier Morin,3.433,Rémy Girard,2.558
3211,589980.0,0.0,tt9372116,fr,La Vérité si je mens ! Les Débuts,3.269,110.0,Découvrez comment tout a commencé !,La Vérité si je mens ! Les Débuts,55.0,5.0,Mickaël Lumière,3.668,Yohan Manca,0.6,Anton Csaszar,0.6
3212,574321.0,5000000.0,tt10409498,fr,Seules les Bêtes,8.307,117.0,Le hasard est plus fort que tout,Seules les bêtes,152.0,6.6,Laure Calamy,9.045,Denis Ménochet,7.322,Valeria Bruni‑Tedeschi,8.63
3213,465914.0,12000000.0,tt7125860,en,If Beale Street Could Talk,11.085,119.0,Croire en l'amour en tout temps,Si Beale Street pouvait parler,918.0,7.0,KiKi Layne,1.84,Stephan James,8.885,Regina King,7.508
3214,595985.0,2700000.0,tt9082020,fr,Cold Blood Legacy - La mémoire du sang,28.61,91.0,Vous ne pouvez pas fuir le passé.,Cold Blood Legacy - La mémoire du sang,297.0,5.3,Jean Reno,21.047,Sarah Lind,18.687,Joe Anderson,0.6
3215,589181.0,0.0,tt9767556,fr,Fourmi,5.226,105.0,"Quand on est petit, on voit grand.",Fourmi,52.0,6.7,François Damiens,3.061,Maleaume Paquin,5.664,André Dussollier,3.534
3216,539056.0,0.0,tt5791098,he,תל אביב על האש,6.882,97.0,,Tel Aviv on Fire,88.0,6.8,Kais Nashif,2.201,Lubna Azabal,11.325,Yaniv Biton,0.706
3217,429471.0,25000000.0,tt5968394,en,Captive State,24.525,109.0,"Depuis 10 ans, ils occupent notre planète. Aujourd'hui nous la libérons.",Captive State,914.0,5.6,John Goodman,21.865,Ashton Sanders,9.08,Jonathan Majors,10.047
3218,528668.0,0.0,tt8399088,fr,Damien veut changer le monde,5.826,99.0,"Faire un truc bien, juste une fois !",Damien veut changer le monde,113.0,5.8,Franck Gastambide,8.018,Camille Lellouche,0.767,Gringe,4.681
3219,491418.0,48000000.0,tt7401588,en,Instant Family,55.213,119.0,Ils voulaient une famille. Ils ne s'attendaient pas à ça !,Apprentis Parents,2257.0,7.6,Mark Wahlberg,41.12,Rose Byrne,24.702,Allyn Rachel,3.1
3220,523172.0,4000000.0,tt6107548,en,Late Night,12.261,102.0,Elles réécrivent la comédie.,Late Night,626.0,6.5,Emma Thompson,29.17,Mindy Kaling,4.777,Max Casella,11.572
3221,351044.0,39000000.0,tt3289724,en,Welcome to Marwen,21.982,116.0,Là où tout redevient possible.,Bienvenue à Marwen,959.0,6.6,Steve Carell,18.466,Leslie Mann,28.458,Merritt Wever,9.309
3222,580600.0,0.0,tt8329148,fr,"Terra Willy, planète inconnue",15.214,90.0,Une aventure très spatiale,"Terra Willy, planète inconnue",152.0,7.2,Timothé Vom Dorp,0.884,Edouard Baer,3.303,Marie-Eugénie Maréchal,4.078
3223,530385.0,9000000.0,tt8772262,en,Midsommar,65.197,148.0,Que les festivités commencent,Midsommar,4692.0,7.1,Florence Pugh,27.081,Jack Reynor,15.907,William Jackson Harper,7.352
3224,468224.0,20000000.0,tt3361792,en,Tolkien,22.562,112.0,"En imaginant un nouveau monde, il a changé le nôtre.",Tolkien,1064.0,7.0,Nicholas Hoult,16.68,Lily Collins,13.981,Colm Meaney,12.587
3225,491473.0,0.0,tt6902696,en,Gloria Bell,11.652,101.0,L'amour. La vie.,Gloria Bell,236.0,5.9,Julianne Moore,16.049,John Turturro,58.286,Michael Cera,12.793
3226,570128.0,0.0,tt7664096,fr,Convoi exceptionnel,6.755,83.0,,Convoi exceptionnel,91.0,4.2,Gérard Depardieu,11.087,Christian Clavier,6.732,Audrey Dana,3.0
3227,511404.0,0.0,tt7216918,fr,Les Estivants,10.222,128.0,,Les Estivants,73.0,5.1,Valeria Bruni‑Tedeschi,8.63,Pierre Arditi,3.805,Valeria Golino,11.979
3228,582874.0,0.0,tt9699640,fr,Thalasso,5.098,93.0,Du bien-être. De la relaxation. De la détente.,Thalasso,52.0,5.5,Gérard Depardieu,11.087,Michel Houellebecq,0.6,Luc Schwarz,1.176
3229,547386.0,0.0,tt8886110,fr,L'ordre des médecins,3.583,93.0,,L'ordre des médecins,53.0,6.1,Jérémie Renier,5.876,Marthe Keller,3.553,Zita Hanrot,11.956
3230,581528.0,0.0,tt10208198,ko,악인전,85.327,110.0,Faire un pacte contre le diable,"Le Gangster, le flic et l'assassin",521.0,7.7,Ma Dong-seok,14.543,Kim Moo-yul,9.718,Kim Sung-kyu,7.439
3231,146955.0,5000000.0,tt2069955,en,Border Run,8.118,96.0,,Border Run,58.0,6.3,Sharon Stone,12.526,Billy Zane,22.983,Rosemberg Salgado,1.788
3232,522887.0,0.0,tt4153828,en,Manou the Swift,13.013,88.0,L'amitié lui donnera des ailes,Manou à l’école des goélands,56.0,6.5,Willem Dafoe,33.036,Kate Winslet,17.521,Rob Paulsen,5.11
3233,918776.0,0.0,,fr,"Madame le Général, une femme d'exception",0.6,51.0,,"Madame le Général, une femme d'exception",0.0,0.0,,,,,,
3234,482981.0,0.0,tt5117428,en,Wild Rose,12.918,100.0,Chantez votre propre chanson.,Wild Rose,242.0,6.8,Jessie Buckley,24.004,Julie Walters,11.317,Sophie Okonedo,17.913
3235,534371.0,0.0,tt9041234,fr,Je promets d'être sage,2.727,92.0,Franck est nouveau. Sybille est redoutable.,Je promets d'être sage,57.0,4.5,Pio Marmaï,1.473,Léa Drucker,5.293,Mélodie Richard,2.666
3236,542828.0,0.0,tt7543914,fr,Deux fils,4.944,90.0,,Deux fils,95.0,5.3,Vincent Lacoste,4.993,Benoît Poelvoorde,4.237,Mathieu Capella,1.38
3237,332880.0,0.0,tt4545832,fr,Les oiseaux de passage,0.774,84.0,,Les oiseaux de passage,5.0,5.8,Clarisse Djuroski,0.6,Léa Warny,0.6,Alain Eloy,2.32
3238,500850.0,0.0,tt8099236,es,El silencio de otros,12.002,95.0,,Le silence des autres,60.0,8.2,Ana Messuti,0.656,Ascensión Mendieta,0.6,Carlos Slepoy,0.6
3239,478860.0,0.0,tt7374926,fr,Proxima,16.318,107.0,,Proxima,269.0,6.4,Eva Green,19.293,Matt Dillon,22.121,Zélie Boulant-Lemesle,2.123
3240,543636.0,0.0,tt9066502,fr,Tout ce qu'il me reste de la révolution,3.757,88.0,,Tout ce qu'il me reste de la révolution,36.0,6.1,Judith Davis,0.84,Malik Zidi,1.124,Mireille Perrier,4.975
3241,617986.0,0.0,tt10204366,fr,Trois jours et une vie,8.294,115.0,Les Ardennes belges. Un enfant vient de disparaître...,Trois jours et une vie,121.0,6.5,Sandrine Bonnaire,3.987,Charles Berling,1.555,Pablo Pauly,3.161
3242,570137.0,0.0,tt9095526,fr,Mon frère,6.414,96.0,,Mon frère,87.0,6.6,MHD,0.652,Darren Muselet,7.619,Aïssa Maïga,2.793
3243,589230.0,0.0,tt9112776,fr,Victor et Célia,3.073,91.0,,Victor et Célia,59.0,5.6,Arthur Dupont,2.872,Alice Belaïdi,6.716,Adrien Jolivet,0.6
3244,617296.0,0.0,tt8431314,fr,Place des victoires,2.122,102.0,,Place des victoires,24.0,6.8,Guillaume de Tonquédec,1.313,Piti Puia,0.988,Richard Bohringer,3.14
3245,433694.0,25000000.0,tt5314190,en,Sgt. Stubby: An American Hero,23.518,84.0,"L'histoire extraordinaire de Stubby, le chien errant devenu héros",Stubby,103.0,7.5,Logan Lerman,16.687,Helena Bonham Carter,35.09,Gérard Depardieu,11.087
3246,447034.0,0.0,tt5859882,en,Vita & Virginia,12.299,110.0,,Vita et Virginia,136.0,6.9,Elizabeth Debicki,14.24,Gemma Arterton,19.879,Isabella Rossellini,13.538
3247,520360.0,0.0,tt5789976,en,King of Thieves,11.651,107.0,L'histoire vraie d'un casse légendaire.,Gentlemen Cambrioleurs,323.0,5.4,Michael Caine,16.713,Jim Broadbent,9.627,Tom Courtenay,10.241
3248,627451.0,0.0,tt10872982,fr,Bonjour le monde !,1.199,61.0,Découvrez la nature comme vous ne l'avez jamais vue !,Bonjour le monde !,3.0,5.0,,,,,,
3249,577599.0,0.0,,fr,Les Ritournelles de la chouette,0.6,48.0,,Les Ritournelles de la chouette,1.0,6.0,,,,,,
3250,475928.0,0.0,tt7175992,fr,L'Heure de la sortie,8.912,100.0,,L'Heure de la sortie,228.0,6.0,Laurent Lafitte,6.776,Emmanuelle Bercot,1.67,Pascal Greggory,3.577
3251,496967.0,1600000.0,tt10199586,fr,Atlantique,16.541,104.0,Toutes les histoires d'amour ont leurs fantômes,Atlantique,186.0,6.7,Mame Bineta Sane,3.174,Ibrahima Traore,1.176,Amadou Mbow,0.6
3252,,,,,,,,,,,,,,,,,
3253,561318.0,0.0,tt9015532,it,"Santiago, Italia",4.399,80.0,,"Santiago, Italia",98.0,7.3,Nanni Moretti,1.54,Patricio Guzmán,2.196,Carmen Castillo,0.98
3254,585077.0,0.0,tt9850064,ja,海獣の子供,16.748,110.0,Un hymne mystique à la nature,Les enfants de la mer,228.0,7.2,Mana Ashida,7.212,Hiiro Ishibashi,0.84,Seishuu Uragami,1.104
3255,,,,,,,,,,,,,,,,,
